text,id_str 
What President Trump has said before about classified information https://t.co/upl1R6ybg2 https://t.co/TMJfrnCERY,864465480211410947
Police have recaptured one of two accused murderers who escaped from a Mississippi jail https://t.co/mkvOkRgh5u https://t.co/li1a08CRTO,746138979112751104
Bees pollinate 35% of the world's crops. But a quarter of bee species are at risk of extinction… https://t.co/wSKqfg2bbN,813535145185644544
China fortifies Great Firewall with crackdown on VPNs https://t.co/3d12XSbvJf https://t.co/h1DVFE0KAO,823797990175502337
"Spring begins Tuesday, but winter isn't ready to retire just yet.

A storm will bring rain and snow across the mid-… https://t.co/k2oXqgHlZx",975708501325635584
Elon Musk's new venture could link brains with computers https://t.co/NhMykzKMkJ https://t.co/KmyxhUYFOq,846733624217157632
Video shows how close an Air Canada flight came to mistakenly landing on a crowded taxiway at San Francisco Interna… https://t.co/oGzXlgCOMP,992187308966281216
This man won an entire Pacific island resort in a $49 raffle https://t.co/xsfsjJiieK https://t.co/2v5PQHpkYR,759403430888796161
A group of evangelical Christian leaders are calling on Pres. Trump to take more steps to condemn white supremacist… https://t.co/Mssag9Z5UI,913711867968868352
BREAKING: CNN projects @HillaryClinton will win Massachusetts Democratic primary https://t.co/eSMG0Km6iD https://t.co/YOe45soKae,704887806754213888
Footage captured by a storm chaser shows a Nebraska tornado leveling a barn in mere seconds https://t.co/ggCeQKWrXD https://t.co/zK3DtSUMLT,874787352106938368
The first human trial of a Zika vaccine will begin soon https://t.co/U5OMwKpH4w https://t.co/uaS1OI9qq2,745220475643629569
Sen. Bernie Sanders: It's 'pretty dumb' not to ask about climate change after #Harvey https://t.co/WRmimLjjiI https://t.co/GYqfhP0tm5,903444822152884224
Racehorse dons three-piece tweed suit https://t.co/wwX13BFvEF https://t.co/tM0g6zgxgD,711575781286273025
Anderson Cooper to White House official: 'I'm just going to ignore the insults' https://t.co/JfoL8xM3OF https://t.co/xmplv7jsP6,885387845938098177
American bank profits are higher than ever before https://t.co/FOrFt6DnQG https://t.co/pMVE1NXPQD,837988748570804224
Trump's public spats with world leaders could be rekindled at G20 summit. We break down the list by issue and natio… https://t.co/CYE1cqtGdG,882607806272155648
.@tedcruz aims to put @realDonaldTrump on the defensive over abortion https://t.co/d10qfgSk2A https://t.co/mzfRCszLF9,699756901031084032
"Former President Bill Clinton peeks out from behind two Bush statues at the Bush Center near Dallas, Texas… https://t.co/QVjpBrwFYl",886114619462492160
A charity is launching a vending machine for the homeless https://t.co/7UCVXthzH2 https://t.co/2wHvm1GBaM,946976903755436035
The @WhiteHouse admits mistake on Paris' unity march: http://t.co/EyPaLrVdSr http://t.co/KAsKcnUq9B,554718921287544832
A pastor has discovered a massive 706-carat diamond in Sierra Leone and handed it over to the government… https://t.co/LeoqEJ8JEv,843162561591808000
"""It was the most peaceful protest I have ever attended"": Marchers describe the rally before #DallasPoliceShooting https://t.co/oZeh7aWJ18",751485569952350208
Mightily armed Russia relishes its annual show of strength: http://t.co/A4bERj2E41 via @mchancecnn #VEDay70 http://t.co/lGXN6frPDo,596710953586155521
Transportation Secretary Elaine Chao briefs reporters on the Trump infrastructure plan. Watch CNN:… https://t.co/Oy3xmknuat,963500880535474176
"BREAKING: North Korea has fired a ballistic missile, South Korea says https://t.co/dBtpg9gJHJ https://t.co/JhHpD5RgcO",935583441311150081
Longjing tea is a specialty in Hangzhou and considered one of the most prized tea leaves in China. The quality of t… https://t.co/DEE0gkNC0W,975243148350734336
"2 Pakistani soldiers killed in exchange of fire with Indian troops in disputed Kashmir, Pakistan's military says. https://t.co/YEM2X91eJS",781408534097428480
Want to keep your mind healthy? We've hand-picked 6 brain-challenging activities for you: http://t.co/jDUIumtDee http://t.co/cnQVBIjqj7,591291709146836993
"Around 150 are being treated in hospital after a mysterious ""chemical haze"" blanketed the UK's East Sussex coastlin… https://t.co/gmdGjJgBc9",902068383109316608
"This Korean artist is using her dreams, memories, and emotions as inspiration to build fantasy worlds… https://t.co/IFYk7SA3oJ",811793641706496000
South Korea's President Moon Jae-in is building up a reputation as a masterful dealmaker. Here's why:… https://t.co/YRSJPjBrTQ,990777208083009536
A haul of cocaine worth more than $5 million has been found on a beach in Ireland https://t.co/Lg0jSAFwx9 https://t.co/Hx8g3FaNvs,791444556227182592
"One dead, eight hospitalized after boat is swept over Maryland dam.
http://t.co/txiRxkDQIC http://t.co/LYPCA27aGs",615076706962030593
Chicago public schools say they will keep ICE agents out https://t.co/do5q5sgUSk https://t.co/dDY6R6L3yb,834572587913056256
Can burnt toast and over-roasted potatoes cause cancer? Here's a closer look at a new campaign in the UK… https://t.co/qd690oSXs3,823683234378764291
El Chapo is being moved from cell to cell as a way to ensure he won't escape again https://t.co/fWvdChAUXN https://t.co/FHll9PRt7R,687332184944951296
@CillizzaCNN There was a good guy with a gun just outside the school when the bad guy with a gun started murdering… https://t.co/2PBUk63AxX,967115098711035907
".@BillWeirCNN speaks with people in Puerto Rico who are struggling with a lack of water, food and fuel after Maria https://t.co/yoWGmYhW3e",912809400070483968
"Graham: Trump should tell Putin that ""an attack on one party in America is an attack on all of us"" #CNNTownHall https://t.co/ol8YxDzfd4",837129575217967104
"School's out Wed. in Alexandria, VA, as over 300 public school staffers request leave for ""A Day Without a Woman""… https://t.co/uI46fKtMDO",838943804359127044
FEMA gave a $156 million contract to a small company to provide 30 million meals after Hurricane Maria devastated P… https://t.co/wsvW03uft0,960951286232485888
This President wants you to give thanks every day | Analysis by CNN's @StCollinson https://t.co/971KcXGQFK https://t.co/WC3hi8APbr,932774343695888384
President Trump's official national security team is lining up behind sending more troops to Afghanistan https://t.co/6jlbkUUc63,862262189373214721
"For over a decade, Little Caesars founder Mike Ilitch quietly paid for Rosa Parks' apartment in downtown Detroit… https://t.co/cjb5z11EOg",831993621301846020
"""I love you"": Bana Alabed, the 7-year-old Syrian girl who brought attention to Aleppo, met Turkey's Pres. Erdogan… https://t.co/9wiDeC6C3X",811798480566026240
"A police officer was shot in Kansas City, Kansas, while answering an armed disturbance call, a police spokesman said https://t.co/PWypkWUeSj",755502739266891776
The @Google Lunar XPrize moonshot competition is down to 5 finalists. Meet them: https://t.co/kmZrdzv7tf https://t.co/cEtbtqLj3L,824116086740320257
FIFA has confirmed the World Cup will expand from 32 teams to 48. Here's how the plan will work:… https://t.co/HdPF2XPKWo,818882218097405952
What it's really like to be a social media couple traveling the world https://t.co/RmuXGKhqRy via @CNNTravel https://t.co/yf21Jvfnp5,881112657436323843
FBI confirms that one of its most wanted terrorists was killed in a raid in the Philippines: http://t.co/020SH2iuKQ http://t.co/zsKxTaVuzJ,584007595825897475
"In the last 50 years, the glaciers at Glacier National park have lost 85% of their size, according to a new study… https://t.co/BpldM0Y5uz",863284308932427776
.@Adele announces North American tour dates https://t.co/XFsapjtMYP https://t.co/G0dZC3ItYW,676505337776721920
This retired pastor kept the faith and received his diploma nearly six decades after first enrolling in college.… https://t.co/WDEPeUvxgU,863504131515977734
"Vladimir Putin boats, sunbathes and picks mushrooms in his Russian vacation photos https://t.co/M6SlKOJm8W https://t.co/pzthC5T4gs",893839586505490432
"The #GoldenGlobes are live, here's what to watch out for: https://t.co/niQqWampcm https://t.co/V9BW08OHG1",686353443762647040
60 London high-rise buildings fail fire safety tests after Grenfell Tower disaster https://t.co/xRCMrjOQYr https://t.co/Ezs3hpphj1,879083029708374016
"A former Navy admiral is among the 9 people charged in the ""Fat Leonard"" bribery case https://t.co/4e0RijvckO https://t.co/8pTULCYtcG",841866549313040385
#MedalofFreedom recipient Kareem Abdul-Jabbar had some fun with the fact that he's a little taller than @POTUS… https://t.co/V3jnbxKLze,801212079961149440
"124 dead, nearly 1,200 infected with plague in Madagascar https://t.co/8pMZCkxcJG https://t.co/d9xeBvR8mT",923241512279904256
"A new species of shark has been discovered... the ninja lanternshark 
https://t.co/irShradM1k https://t.co/w5HAl1KE35",680553622975811584
"Alan Dershowitz: ""You cannot have obstruction of justice when the President exercises his constitutional authority"" https://t.co/yU7cy0NFuM",872614225709080578
Elon Musk says Tesla will unveil a semi-truck in September https://t.co/nsQplRSoDt https://t.co/jRf587InjU,852760835801743361
It started with a simple heckle. Then he sinks the $100 putt. https://t.co/332cBgQTeo https://t.co/uW2hzXSYN4,781902085495386112
This trucker got lost for four days while delivering a shipment of potato chips -- but didn't touch any of the food… https://t.co/YvWjKh5rX9,990894381925322752
President Obama and @VP Joe Biden lay flowers at memorial to victims of the Orlando shooting https://t.co/B4VPAdMJoy https://t.co/iKPkZBDuSD,743533355216560129
London City Airport closed after construction workers discovered a World War II bomb in the nearby Thames River… https://t.co/9bOlMQzVHx,963273053240266754
"""I want to quit"": Fox News employees say their network's Russia coverage was ""an embarrassment""… https://t.co/o8pMLfd6xw",925419617283117057
Fifth day of Southern California wildfires leads to additional evacuations in San Diego County https://t.co/y0wLLUaSHs,939085050548801536
The price of mailing a letter is set to fall for the 1st time in nearly a century -- for now https://t.co/Yvb0MLKtNK https://t.co/RP8zV4evDb,718452744001073152
"Dzhokhar #Tsarnaev has been moved to #Supermax, according to the U.S. Department of Justice. http://t.co/BDUrFpSdDC http://t.co/GGxWrkiL5Q",622227317432156160
"Aaron Feis, 37

Aaron was an assistant football coach. He was killed when he threw himself in front of students to… https://t.co/ZZyYRbt1Ik",966328045903728641
"The 2018 midterm season is upon us, and key issues will be the balance of power and whether Republicans can hold th… https://t.co/VN8LH54Z4j",971163780859285505
GE warns its subprime mortgage unit could file for bankruptcy https://t.co/l1jDwTN8fo https://t.co/MHTaHBxUF7,991806558815350785
"NATO formally invites Montenegro to join alliance, irking Russia https://t.co/qgP9q4isJx https://t.co/ad5R9UvSX2",672030321794260992
"Pres. Trump: ""When I became President, I was given a bad and very complex hand,"" but I knew what I was getting into https://t.co/JmAQ7Ufc0B",899802604489908229
"These cops got a complaint about a slip-and-slide. When they showed up, they ended up riding on it… https://t.co/xKqjNhGOv7",882572658327662592
Gun sales are on track to break another record this year https://t.co/FcdhHGGKlS https://t.co/FdE54aMdHa,773284898199179264
"Here's how to help victims of the California wildfires, and some ways you can get help if you're in need… https://t.co/90q7P9lEqD",918313490342993920
"“Better you than me,” President Trump says when Peggy Whitman tells him they are purifying urine for drinking water https://t.co/yGc7PryhVa",856513040019210240
President Barack Obama hails police at the #DallasMemorial https://t.co/f4651yF7ue https://t.co/7yJ0AIvdap,752959718105153536
5 things to watch at tonight's #DemDebate being simulcast on CNN at 9p ET https://t.co/Y5d6eWFbeU https://t.co/dc0AsK5vln,697958268673638400
"Donald Trump's first general election TV ad draws contrast with Clinton on crime, security https://t.co/X1nyuZxUHa https://t.co/nGtZUVJj3e",766622158298705920
Pentagon's chief weapons tester says the US now has the ability to shoot down intercontinental ballistic missiles https://t.co/cesGJcZRHi,872585397167063040
US Google users searching about depression will now be offered a questionnaire to help tell if they should seek hel… https://t.co/pymaNVeYq0,900845209151524864
Here's why your 401(k) could leave you with less income than you expect https://t.co/Jj3bQtqK4o,960923574663024641
The day politics &amp; TV changed forever. #RaceforWH airs tomorrow 10pE. Cartoon by @jaketapper https://t.co/zYAVvINPLl https://t.co/DnEXcuwMIs,706262757910437889
Man who said he came to New York to kill black people faces terrorism- and hate crime-related murder charges https://t.co/NgAxrQxztJ,846661141187235842
"Does Mitch McConnell believe Mexico will pay for a wall along the border?

""Uh, no,"" he said before laughing… https://t.co/KHyRIDbVMJ",839879134788612097
North Korea is dodging sanctions with fish and front firms in Mozambique https://t.co/UcL1OUSiNc https://t.co/4daZAhonvA,959841449671036930
"SpaceX just launched its #FalconHeavy rocket for the first time ever. Here's a look back, in pictures… https://t.co/0RESyUG2r3",961087405704073217
"""There is just no better person, colleague and friend."" Sports and media worlds pay tribute to Craig Sager… https://t.co/8VHfumxUp3",809518393929986049
Your ultimate Black Friday shopping guide https://t.co/FDayt8Y4RJ https://t.co/UTfVTjlTfo,934064115127128066
"In the streets of Athens, Greece, teenage refugees stuck in the country are increasingly entering the sex trade… https://t.co/aAwucpbCgO",803905665383141376
"The FBI is not expected to pursue any charges against former national security adviser Michael Flynn, officials say… https://t.co/FICToWzGMc",832524492157091840
What to expect at the SAG Awards https://t.co/dJHx64g875 https://t.co/XoNjo0Fa6m,954756676552417280
"An escaped inmate killed a woman in her home before he was recaptured, authorities say. http://t.co/zEl25mZXXo http://t.co/fsW2jQBFeZ",627230663935180800
"McCain, Rubio, Wasserman Schultz to face Tuesday primary tests https://t.co/zBcu6c3woJ https://t.co/e63J4uzj9I",770565479110995968
El Niño is dead -- are we ready for La Niña?https://t.co/x3PSHVi5ok https://t.co/IhIy6sNIJT,744636127173312512
The one big question VP Mike Pence didn't answer about Stormy Daniels | Analysis by @CillizzaCNN… https://t.co/hm5Lzqi9Kn,955794783578066944
"Belvin Perry, who is now a lawyer, says he thinks Caylee Anthony was killed by too much chloroform https://t.co/Xptg1oDtsT",837443731716456448
An ocean used to be here. #HurricaneIrma stole it away. https://t.co/p2kzbakCWq https://t.co/7KqwL49D0t,906935942350622720
Hillary Clinton says it's time to abolish the Electoral College https://t.co/GzvQmAEqrJ https://t.co/i6d3wAnPGw,908132381491691521
White House press secretary Sarah Sanders calls the probe into potential collusion between the Trump campaign and R… https://t.co/L13v5SEmip,958700490656763904
China’s ruling elite gathers this week for its most important meeting in years. Here’s why you should pay attention… https://t.co/tlGilZgWtO,920677636283797506
A protester was hit while being escorted out of a @realDonaldTrump rally in North Carolina. https://t.co/5bJ79zmWV1 https://t.co/pIs3Ng95n3,708008708882751489
".@SpeakerRyan on Colorado shooting: ""Clearly we can do more"" to address mental health issues https://t.co/pF85DtyirZ https://t.co/XhkI9IgxS3",671760677783126016
"Nearly 8,000 homes in Ventura and Santa Paula are under mandatory evacuation orders. 

Follow live updates as wildf… https://t.co/X7okDRwEdj",938060805941223425
"The offensive to ""liberate"" Mosul from ISIS has begun. CNN’s Arwa Damon is near Mosul and describes what she's seei… https://t.co/fPH0cQuyVF",787807507452399616
Clinton campaign: “It’s time for Trump to end his debate shenanigans and formally agree to debate.” https://t.co/OwernPdlNP,771730380911157248
Bodycam video shows how a police officer's quick actions saved a 4-year-old boy who fell into a pond… https://t.co/AzZLJpZg5S,859969952815689728
"John McCain: ""I don't know"" if Trump will be better for Supreme Court than Clinton https://t.co/mys066E8vp https://t.co/jFBB0w81jH",788053966269640704
The scene around Central Park after #PopeFrancis' visit http://t.co/UYpqI3w42L #PopeInNYC @CNNSitRoom http://t.co/LVms7P8tQM,647526887170908160
The delay in reporting of the deadly US destroyer collision raises questions https://t.co/03N6drbSJ2 https://t.co/84UAaOzoN7,876891549392568322
Jon Stewart strikes production deal with @HBO https://t.co/qj9ehS6yf0 https://t.co/LdW6GZL0Yy,661607273542848514
Hong Kong's Tiananmen Square massacre museum is closing after only two years https://t.co/A7QXyHFkYM https://t.co/wuANZk6wQ8,752431489388871684
"Constitutional law professor explains how Electoral College was established as compromise between free, slave state… https://t.co/0TY633fZVm",801873664048300032
Senate judiciary panel to dig into Russian election interference at Wednesday hearing https://t.co/vY6NYS1P50 https://t.co/DjPfGPXIWA,890172385906839552
Airbnb removes users who appear to be connected with an upcoming rally of white nationalists in Virginia… https://t.co/etz5yf5D86,895301269174312960
"Michelle Obama on the first daughters' absence from holiday events: ""This is what happens when you get teenagers""… https://t.co/CvPGWBYdd0",802249001626173440
"New year, new architecture: 2017's most anticipated building openings https://t.co/cxrvMauub8 https://t.co/BXegzmleyz",815854270331387904
"""Everybody just started running."" Witnesses describe the chaos as a truck barreled through a Berlin Christmas marke… https://t.co/rgSTgGC8sm",811033543057018880
.@RepGutierrez on President Trump: “I know a con artist when I see one” #CNNSOTU https://t.co/aYex2l3L6E,873901512455487492
This Chinese startup's electric SUV is a lot cheaper than Tesla's https://t.co/P5w6Ms9LpZ https://t.co/I6oyPK6WJS,942985297712775168
President Trump's #JointAddress call for Congress to repeal and replace Obamacare gets both applause and thumbs-down https://t.co/Obm3axItzj,836768457215651840
Watch this out-of-control SUV crash onto the roof of a house after the driver lost control https://t.co/sYPqUI6mkC https://t.co/jvIA2YeLcY,841197302656204800
Security incident at London's Parsons Green tube station: @ErinCNN says eyewitnesses described passenger injuries… https://t.co/0zB0le7I3V,908617304161886208
GOP keeps up hope amid challenge in key California battleground https://t.co/V7RB25EWjp https://t.co/44lh3ysSqy,982702105701093377
The real story behind President Trump's claim that Paris would kill 2.7 million jobs https://t.co/D78vga9eVk https://t.co/RFpBiQPa7q,870465495165800450
How climate change will threaten mental health https://t.co/5zew2ZNvOP #WorldMentalHealthDay https://t.co/yrw5xAex37,917708046641565696
Imagine a world without these people. They were all refugees once: http://t.co/BNwhyREe8a http://t.co/iCkGg0czVG,639031036282843136
"Former SNL cast member @JrzyJoePiscopo tells @smerconish that Alec Baldwin is ""spectacular"" as Donald Trump https://t.co/7LQcXNyqCk",830425955617427457
".@RahmEmanuel: ""I believe this is a moment that can build bridges of understanding"" https://t.co/lhQP6mpN7Y https://t.co/UDzAMj9KsA",669292617260232704
"Stephen Colbert responds to President Trump's insults: ""I won."" https://t.co/117dWzLek8 https://t.co/v2wEgLLhKV",862995900125372416
"A new scary-looking fish species has been discovered! And it lives in the ""midnight zone"": http://t.co/LuQsc2EGwa http://t.co/LrP4qQvikJ",629321302575165440
The parents of a Boston bombings victim have argued against the death penalty for #Tsarnaev: http://t.co/Ji7ICH5CPY http://t.co/Np7OGaYTME,589222928534765568
"Walmart says it's hired 188,000 veterans since 2013, when it first pledged to hire thousands of ex-military service… https://t.co/mUuPQlslM9",929008651100217344
Police shot a trainee bomb detector dog after it ran amok and caused flight delays at New Zealand airport… https://t.co/i8OjpHIcNB,842661796486045697
"Monty Hall, best known for hosting the game show ""Let's Make a Deal,"" died Saturday, his daughter Sharon Hall said… https://t.co/hdqJ2g7A7q",914266649913647104
"As rain continues in Houston, the Coast Guard is receiving 1,000 calls per hour for rescues https://t.co/u8P46xuzAt https://t.co/3rmSppLPCJ",902489520192544769
"President @BarackObama: ""I still believe that we are one people.""http://t.co/xuFLr21LhE #CNNSOTU http://t.co/hNBSrolFc6",557736685736566786
White House Communications Director Hope Hicks expected before House Intelligence Committee on Tuesday… https://t.co/db0cu0hGjH,968276258219003906
Demand for a drug that protects against radiation poisoning spiked after US President Donald Trump's Twitter battle… https://t.co/aOLh9uWLEC,951782825182756865
Should you pay off your mortgage early instead of saving for your kids' college? https://t.co/JYEkxWGEKa,883931385672732674
"Celebs, social media stars raise $1 million for Somalis facing famine https://t.co/IgSCQQ6aNK https://t.co/xBQdZW0Xc9",843214140781056003
"After a mob reportedly beat a couple for being affectionate, protesters gathered at the site to offer free hugs… https://t.co/geWtq4DZDA",993003693833367553
"The House approved a short-term spending bill that keeps federal agencies operating through January 19, a major ste… https://t.co/nkfYNiIuUA",943980684753940480
The US Coast Guard rescued a sea turtle entangled in bundles of cocaine off the coast of Florida https://t.co/dLhgeH7Zdf,945225794653163520
Hillary Clinton campaign urged by top computer scientists to call for a recount of vote totals in 3 states… https://t.co/GpJwPRl9cf,801480937364193282
"Nick Gordon, ex-partner of Bobbi Kristina Brown, was charged with domestic violence against his current girlfriend… https://t.co/9XEFkruZbA",873808694340980736
"Saudi Arabia intercepts 7 missiles fired from Yemen, military officials say https://t.co/UNd6cN3VYl https://t.co/bXhMCE46Kk",978142025328578560
Do you agree or disagree with what is being said? Vote live as you watch the #DemDebate http://t.co/FTVFQ8nyRF http://t.co/tDVjYqEovO,654099853992177664
#TBT: A picture perfect inauguration for one of America's worst presidents https://t.co/kCFFYiUYoY https://t.co/Y99tE2Ho0I,819710167348629504
‘This is the country that welcomed us … then separated us.’  A father races to reunite his refugee family… https://t.co/qW2RvANZa8,834264206203580416
Bubba Watson says he'll quit golf if he gets to world No. 1 https://t.co/DSHDw4uQnJ https://t.co/GWak7TkdCf,674190189607145473
Did your city make the list? Here are the world's 10 worst cities for rush hour traffic: http://t.co/20hBERSfRE http://t.co/h5Q5m54iY0,582950600171634688
"Houston mayor: About 5,500 people are in shelters, but he expects the number to rise https://t.co/n1eJ1zUWkZ https://t.co/a1WTBqPq16",902190428153372673
"Singer @chrisbrown frustrated, confused as he is forced to stay in the Philippines: http://t.co/ySYl8dsRDF http://t.co/qzke6Z8WB0",624195027040768001
Fish bladders are the latest Mexican smuggling commodity https://t.co/a0DVNutIVw https://t.co/fiMNKeEMF4,734730350857949184
The Fighting Irish defeated the Bulldogs 61-58 to win their first championship in 17 years with a buzzer-beating th… https://t.co/GrgvXFRcZz,980610529432662016
"Meet the ""eclipse chasers"" who travel all over the Earth to see the moon block out the sun https://t.co/7cozaacIMD https://t.co/xrHSM22SGD",899345207954722816
Meet the man building the 'Harvard of Africa' https://t.co/fu4sgrHLou https://t.co/WZkiA5HmKh,773183878647410689
He used his influence as a spiritual leader for evil. #JoinTheHunt with @john_walsh: http://t.co/U7Zl6fv9yk http://t.co/DhAsMmmWTZ,630532782343610368
"Two decades after taking a baby from a hospital and raising the child as her own, a South Carolina woman pleaded gu… https://t.co/kbaX0vY8id",963259011675099138
"Nearly 100 companies have joined the legal fight against Trump's travel ban, including Apple, Facebook and Twitter https://t.co/ikgsBh5t9O",828584025124139008
A House Republican bill unveiled last week would give President Trump greater power over Wall Street regulation… https://t.co/TLGw04s5Kn,854567744825634816
A soldier deployed before he could finish painting his house. So these students jumped in to finish the job.… https://t.co/x43QcQJ24I,924501080838373376
"Six people injured after being ""struck by electricity"" on Connecticut amusement park ride https://t.co/PKJ5taWtJg https://t.co/Jc5txh6v9o",766002412691853314
Here are some heroic tales of bravery from the winter storm to warm your heart https://t.co/02GEzYffix https://t.co/1UzHuC14DU,949743669946540032
"Top U.S. intelligence official: ISIS has cells in UK, Germany, and Italy https://t.co/P8LUnnsWET https://t.co/JyhOSzwqAT",724871243145592833
Where are ticks found? What illnesses do they carry? Here's everything you need to know about ticks… https://t.co/B2fPoNP7E0,868799269616144386
“We are very happy to have Aya back home”: Trump meets freed American-Egyptian aid worker https://t.co/MymssOlKl0 https://t.co/UcF63AKbgs,855445177468469249
"Truck seen dangling off an overpass in the Bronx, New York. Latest updates: https://t.co/UYpqI3w42L https://t.co/sSR7kdKFeo",737354237231955968
"There was a ""giant picnic"" at the US-Mexico border featuring an elusive French street artist's ""eyes of the dreamer… https://t.co/SGFPRWxkEx",919306891049816071
Apple is investing an additional $1 billion in its data center operations in northern Nevada https://t.co/gkWrN0R308 https://t.co/uNlLyYr1FO,862547826575888384
"#Zika virus documented in 31 ""travel-associated cases"" in 11 states in continental U.S. this year and last, CDC says https://t.co/f5PBYYaCFg",692750876138737664
"The Eiffel Tower went dark Saturday to pay tribute to the victims of the Kabul attack. Earlier that day, an ambulan… https://t.co/6BC4fasrJb",957731486697951232
.@zaynmalik's sexy #Pillowtalk video is here https://t.co/QghAvvrsx1 https://t.co/0exHvg9ovv,693142451343724545
United Airlines says they accidentally flew rapper’s dog to the wrong city https://t.co/zbpIUYCwdx https://t.co/4nCvnuBo2o,886282113565302784
"CNN finds suspected ISIS attack plotters use new tech like encrypted apps, old tech like Western Union https://t.co/rD1ddLEjZQ",772768742954692608
"President Trump says don't start opioids to avoid addiction, but often they are prescribed https://t.co/vzsKVAsyAu https://t.co/ugE1VP31iA",895067615651147776
Police dashcam video from the Philando Castile shooting is expected to be released today https://t.co/9UYYfrbUIp https://t.co/aPb9l74PXM,877169170147880961
"Long week? Catch up. From a reporter’s rant to Cheryl’s darn birthday, here's what you missed. http://t.co/HMok1qI6C1 http://t.co/N1iSBzJHmx",589506162128728064
"Does a 136-year-old lighthouse count as ""dry land""? Cubans who climbed it are in legal limbo https://t.co/j4z1HXC2Ey https://t.co/JmBQXm6q13",743212753159135232
This 3-D printed silicone heart actually beats https://t.co/htowkNdulU https://t.co/iHRawoiI4M,887988085753081856
".@realdonaldtrump: ""I’m not going to be doing a third party [run]…no matter what"" https://t.co/2cXmVJqD3m
#GOPDebate https://t.co/wqgKBV1iOV",676979418536001536
"""It's easy to doubt what we can't explain."" Commander David Fravor, a former US Navy pilot, encountered an unknown… https://t.co/aaE4fE68mJ",943295948595359745
".@BernieSanders: This campaign ""is creating a political revolution"" https://t.co/p4RIpcey4L #DemTownHall https://t.co/eX1BOmFCUQ",695068179987591168
She gives dogs a new lease on life. CNN Hero Sherri Franklin created Muttville to rescue older dogs and help them g… https://t.co/v5YcLdES7G,802996522656862208
Trump was going to investigate voter fraud. What happened? https://t.co/InREToD59r https://t.co/pbt8eSXn0z,855640056756920321
"Hosts of a Detroit radio station say they'll no longer play Kanye West's songs, saying they've had enough https://t.co/MkUH6mqA0c",993369869763661824
"Rudy Giuliani: ""I'm okay with the choice"" of Rex Tillerson as Secretary of State https://t.co/3KLuEIa2Kj https://t.co/u0QjSPb6qz",808661744038084608
Apple announces four-inch iPhone SE https://t.co/3rucWmZhuw https://t.co/jdlIG62IHp,711972511890731008
Marine arrested in New Year's slaying of Texas college student https://t.co/2GwV8VyXI4 https://t.co/vfwDJXrTnh,684585182750478337
United Nations human rights experts call upon the US government and political leaders to condemn racist hate speech https://t.co/DsRYy8jwVj,900432185181818880
"""Going into Rio I was in the best physical shape of my entire life. ... and that meant nothing because mentally I w… https://t.co/YPVhYQ99R0",978595180277391360
"Utah passes ""fetal pain"" law requiring anesthesia for abortions after 20 weeks of pregnancy https://t.co/oyJjWhbyeN https://t.co/8boVl9YJaO",714900304332996608
"Patriots #SuperBowl hero James White wasn't named the game's MVP, so Conan O'Brien surprised him with a new truck… https://t.co/R7unfyXazr",829950055037677569
A key vote at the UN Security Council on Israeli settlements is being delayed https://t.co/5Xl9anRy5h https://t.co/9z3b8m4pAl,811983144471719936
Labor secretary Alexander Acosta is speaking at a White House briefing. Watch live: https://t.co/UYpqI3esEb https://t.co/Ly3hgJseLW,874321128935759872
"David Cameron may be moving out, but Larry the Downing Street Cat is staying https://t.co/RRq0D1XILj https://t.co/YtQiGkZj4H",753292276093378560
"Rep. Rohrabacher says a ""rendezvous"" is being set up with Trump to relay info from WikiLeaks' Assange on DNC hack… https://t.co/15xqTVTb83",902765590368145408
A Philippines new media company fiercely critical of the Rodrigo Duterte government has had its operating license r… https://t.co/ZCa1ry0qS9,953180222354067456
"Despite having recent success with a back-to-basics approach, Olive Garden is now serving ""loaded pasta chips"" -- o… https://t.co/83jLmpnViy",959161953854869505
Happening now: @POTUS celebrates @NBA champion @warriors. Watch live: https://t.co/LedlaIyYHS https://t.co/GO7J1yz4Qm,695324263314804736
Documents show President Trump's transition team canceled an ethics training session days before he took office https://t.co/fahTDrw8Ho,837531984775634944
"Hulk Hogan isn't worried about Gawker's appeal: ""I made my point"" https://t.co/3FJ9mPgTpC https://t.co/UL48UGsn0l",712701950052200448
Newt Gingrich suggests Donald Trump could pardon aides for any potential ethics violations https://t.co/5CeJsZtlKn https://t.co/F25lDtb9F0,811261891301543936
The mother of a boy with a rare genetic disorder tweeted her son's latest hospital bill https://t.co/nqQGDr53Kn https://t.co/4fLinEvRZG,881475042030366722
US ambassador to the UN Nikki Haley said the Trump administration will not change its decision to move the US embas… https://t.co/BZi8DEeADE,966043174266433536
JetBlue forced a man off a flight after an apparent incident involving Ivanka Trump and her husband… https://t.co/QQTmPspG3K,812213843204177921
"A gunman opened fire in San Diego on Sunday, wounding 8 people before being killed by police, authorities say… https://t.co/XrY4PDuACt",858902055699853312
Electricity has been fully restored after an outage at Atlanta's Hartsfield-Jackson International Airport left thou… https://t.co/tmwsqVWsep,942633454293999616
"More than a day after North Korea's missile test, its closest ally China has yet to respond publicly… https://t.co/bKHRBTXzZW",831049021062074368
"Hillary Clinton attends Adele concert: ""I am 100% for Hillary Clinton, I love her, she's amazing,"" singer says… https://t.co/i2sL2ClRhI",791252672716431360
Addicts are turning to this plant to help wean themselves off abusive drugs https://t.co/1DRg8HyXFg https://t.co/IKtzMNq5rg,923791651545518080
